,Unnamed:0,Unnamed:1,Unnamed:2,"7652,9173,9196,9218,9476,9520,10351,10443",KwunTong,OnTaiShoppingCentre,09/01/2021,"9261,9265",TuenMun,LeungKingPlaza,15/01/2021,"7884,8521,8689,9653",Unnamed:0,Unnamed:1,Unnamed:2,"9224,9227,9230,9263,9407,9702",KwaiTsing,OnYamShoppingCentreGrandRestaurant,17/01/2021,9843,YauTsimMong,In'sPointHoChoiSeafoodRestaurant,18/01/2021,"9860,9914",SaiKung,PopCornStarbucksCoffee,19/01/2021,9883,YuenLong,HopYickPlaza,20/01/2021,9894,ShaTin,GardenRiveraJiufenShifen,21/01/2021,10106,HoiFuShoppingCentreTamjaiYunnanMixian,22/01/2021,10064,LegendTower,23/01/2021,10142,TsuenWan,ShekWaiKokEstateShoppingCentre威威粉麵餐廳,10341,KokPahMansionSatayKing,24/01/2021,10344,Eastern,HoiKwongCourtShoppingArcadeGoodTasteHouse,25/01/2021,10360,AvenueofStarsStarbucks,27/01/2021,10350,KowloonCity,HomantinPlaza,28/01/2021,"8813,8870,9029,9049,9050,10379"
1094,,,,,Kowloon City,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,G/F United Building 永明粥店,23/01/2021,"10170, 10192, 10193, 10194, 10219, 10295",,,,,,,,,,,,,,,,,
1095,,,,,Tuen Mun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,G/F K-Point,23/01/2021,10217,,,,,,,,,,,,,,,,,
1096,,,,,Sham Shui Po,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D2 Place,23/01/2021,10222,,,,,,,,,,,,,,,,,
1097,,,,,Sham Shui Po,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Elite Industrial Centre Cheng Banzhang Taiwan Delicacy,23/01/2021,10222,,,,,,,,,,,,,,,,,
1098,,,,,Yau TsimMong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,JD Mall,23/01/2021,10220,,,,,,,,,,,,,,,,,
1099,,,,,Sai Kung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tower 6 Tseung Kwan O Plaza,23/01/2021,10223,,,,,,,,,,,,,,,,,
1100,,,,,Yuen Long,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yoho Mall I Pizza Express,23/01/2021,10225,,,,,,,,,,,,,,,,,
1101,,,,,Wan Chai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chong Hing Building Joy Hing Roasted Meat,23/01/2021,10231,,,,,,,,,,,,,,,,,
1102,,,,,Eastern,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,G/F 136-144 Java Road,23/01/2021,10237,,,,,,,,,,,,,,,,,
1103,,,,,Kwun Tong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kinox Centre,23/01/2021,10261,,,,,,,,,,,,,,,,,
1104,,,,,Kwun Tong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Po Chui House Po Pui Court,23/01/2021,10268,,,,,,,,,,,,,,,,,
1105,,,,,Eastern,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,G/F Bo Fung Gardens,23/01/2021,10276,,,,,,,,,,,,,,,,,
1106,,,,,Eastern,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hing Tong Shopping Centre,23/01/2021,10279,,,,,,,,,,,,,,,,,
1107,,,,,Eastern,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hing Tong Shopping Centre Fairwood,23/01/2021,10279,,,,,,,,,,,,,,,,,
1108,,,,,Yau TsimMong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Silvercord,23/01/2021,10277,,,,,,,,,,,,,,,,,
1109,,,,,Kowloon City,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Whampoa Garden Bauhinia Manisions Block 11,23/01/2021,10289,,,,,,,,,,,,,,,,,
1110,,,,,Yau TsimMong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gala Place,23/01/2021,10349,,,,,,,,,,,,,,,,,
1111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23/01/2021,,Islands,Hong Kong International Airport,"9736, 9928, 9996, 10099, 10250",,,,,,,,,,,,,,
1112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23/01/2021,,Yuen Long,Yoho Mall I,"9894, 10225",,,,,,,,,,,,,,
1113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23/01/2021,,Sham Shui Po,The Globe,"9980, 10263",,,,,,,,,,,,,,
1114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24/01/2021,,Central &Western,Smithfield Municipal Services Building,10105,,,,,,,,,,,,,,
1115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24/01/2021,,Sham Shui Po,G/F 367 Ki Lung Street,10133,,,,,,,,,,,,,,
1116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24/01/2021,,Yau TsimMong,G/F Shun On Building,10145,,,,,,,,,,,,,,
1117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24/01/2021,,Islands,Hong Kong Market- Yat Tung,10155,,,,,,,,,,,,,,
1118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24/01/2021,,Yuen Long,Tin Shing Wet Market,10176,,,,,,,,,,,,,,
1119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24/01/2021,,Tsuen Wan,Luk Yeung Galleria Euro go go,10213,,,,,,,,,,,,,,
1120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24/01/2021,,Yuen Long,Tin Chak Shopping Centre,"10225, 10226",,,,,,,,,,,,,,
1121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24/01/2021,,Yau TsimMong,664-674 Shanghai Street Shanghai Building,10238,,,,,,,,,,,,,,
1122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24/01/2021,,Wan Chai,Hong Kong Convention and Exhibition Centre,10231,,,,,,,,,,,,,,
1123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24/01/2021,,Wan Chai,Hong Kong Convention and Exhibition Centre Congress Plus,10231,,,,,,,,,,,,,,
1124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24/01/2021,,Eastern,Roca Centre,"10233, 10367",,,,,,,,,,,,,,
1125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24/01/2021,,Eastern,Tung Fat Building Block A,"10230, 10236",,,,,,,,,,,,,,
1126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24/01/2021,,Yau TsimMong,G/F Mongkok Building,10274,,,,,,,,,,,,,,
1127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24/01/2021,,Kowloon City,Whampoa Garden Bauhinia Manisions Block 10,10289,,,,,,,,,,,,,,
1128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24/01/2021,,Kowloon City,Whampoa Garden Bauhinia Manisions Block 13,10289,,,,,,,,,,,,,,
1129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24/01/2021,,Kowloon City,Whampoa Garden Bauhinia Manisions Block 4,10289,,,,,,,,,,,,,,
1130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24/01/2021,,Eastern,Block A MP Industrial Centre,10312,,,,,,,,,,,,,,
1131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24/01/2021,,Yau TsimMong,380 Shanghai Street Shanghai Mansion,10325,,,,,,,,,,,,,,
1132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24/01/2021,,Central &Western,17-19 D'Aguilar Street Grill ขนุทอง,10342,,,,,,,,,,,,,,
1133,,,,,,,,,,,,,,,,,,,,,Kowloon City,,,,,,,,,,,,,,,,,,,,,,,,,Pebbles World Wonderful Worlds of Whampoa,24/01/2021,10402,,,,,,,,,,,
1134,,,,,,,,,,,,,,,,,,,,,Yau TsimMong,,,,,,,,,,,,,,,,,,,,,,,,,Harbour Front Horizon All-Suite Hotel,25/01/2021,10207,,,,,,,,,,,
1135,,,,,,,,,,,,,,,,,,,,,Central &Western,,,,,,,,,,,,,,,,,,,,,,,,,Admiralty CentreTower 1,25/01/2021,10236,,,,,,,,,,,
1136,,,,,,,,,,,,,,,,,,,,,Yau TsimMong,,,,,,,,,,,,,,,,,,,,,,,,,Chung Sing Benevolent Society - Tin Ka Ping Day Care Centre for the Elderly,25/01/2021,10238,,,,,,,,,,,
1137,,,,,,,,,,,,,,,,,,,,,Southern,,,,,,,,,,,,,,,,,,,,,,,,,Southmark,25/01/2021,10231,,,,,,,,,,,
1138,,,,,,,,,,,,,,,,,,,,,Tsuen Wan,,,,,,,,,,,,,,,,,,,,,,,,,G/F Block 1 Ho Fai Commercial Centre,25/01/2021,10266,,,,,,,,,,,
1139,,,,,,,,,,,,,,,,,,,,,Central &Western,,,,,,,,,,,,,,,,,,,,,,,,,Bank of America Tower,25/01/2021,10275,,,,,,,,,,,
1140,,,,,,,,,,,,,,,,,,,,,Eastern,,,,,,,,,,,,,,,,,,,,,,,,,Quarry Bay Municipal Services Building,25/01/2021,10276,,,,,,,,,,,
1141,,,,,,,,,,,,,,,,,,,,,Yau TsimMong,,,,,,,,,,,,,,,,,,,,,,,,,647-651 Shanghai Street Mandarin Court,25/01/2021,10291,,,,,,,,,,,
1142,,,,,,,,,,,,,,,,,,,,,Kowloon City,,,,,,,,,,,,,,,,,,,,,,,,,Cheong Lok Mansion,25/01/2021,10299,,,,,,,,,,,
1143,,,,,,,,,,,,,,,,,,,,,Sha Tin,,,,,,,,,,,,,,,,,,,,,,,,,Fu Shan Public Mortuary,25/01/2021,10299,,,,,,,,,,,
1144,,,,,,,,,,,,,,,,,,,,,Sham Shui Po,,,,,,,,,,,,,,,,,,,,,,,,,Li Cheng Uk Government Primary School,25/01/2021,10293,,,,,,,,,,,
1145,,,,,,,,,,,,,,,,,,,,,Yuen Long,,,,,,,,,,,,,,,,,,,,,,,,,G/F Yuccie Square,25/01/2021,10303,,,,,,,,,,,
1146,,,,,,,,,,,,,,,,,,,,,Sham Shui Po,,,,,,,,,,,,,,,,,,,,,,,,,G/F Wing Fat Building 320 Un Chau Street,25/01/2021,10318,,,,,,,,,,,
1147,,,,,,,,,,,,,,,,,,,,,Eastern,,,,,,,,,,,,,,,,,,,,,,,,,Tung Chong Factory Building,25/01/2021,10314,,,,,,,,,,,
1148,,,,,,,,,,,,,,,,,,,,,Eastern,,,,,,,,,,,,,,,,,,,,,,,,,14 Fortress Hill Road,25/01/2021,10329,,,,,,,,,,,
1149,,,,,,,,,,,,,,,,,,,,,Yau TsimMong,,,,,,,,,,,,,,,,,,,,,,,,,Hotel Icon,25/01/2021,10327,,,,,,,,,,,
1150,,,,,,,,,,,,,,,,,,,,,Kowloon City,,,,,,,,,,,,,,,,,,,,,,,,,Kai Long Court Café 100%,25/01/2021,10320,,,,,,,,,,,
1151,,,,,,,,,,,,,,,,,,,,,Yuen Long,,,,,,,,,,,,,,,,,,,,,,,,,G/F Tse King House,25/01/2021,10335,,,,,,,,,,,
1152,,,,,,,,,,,,,,,,,,,,,Kowloon City,,,,,,,,,,,,,,,,,,,,,,,,,Po Leung Kuk Ngan Po Ling College,25/01/2021,10331,,,,,,,,,,,
1153,,,,,,,,,,,,,,,,,,,,,Yuen Long,,,,,,,,,,,,,,,,,,,,,,,,,G/F Ping Wui Centre,25/01/2021,10347,,,,,,,,,,,
1154,,,,,,,,,,,,,,,,,,,,,Yau TsimMong,,,,,,,,,,,,,,,,,,,,,,,,,Stanford Hotel,25/01/2021,10349,,,,,,,,,,,
1155,,,,,,,,,,,,,,,,,,,,,Wan Chai,,,,,,,,,,,,,,,,,,,,,,,,,Luard On The Park,25/01/2021,10352,,,,,,,,,,,
1156,,,,,,,,,,,,,,,,,,,,,Tsuen Wan,,,,,,,,,,,,,,,,,,,,,,,,,Luk Yeung Galleria Maxim's MX,25/01/2021,10354,,,,,,,,,,,
1157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Eastern,Tung Po Building 金百皇餐廳,25/01/2021,10360,,,,,,,
1158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wan Chai,Immigration Tower,25/01/2021,10376,,,,,,,
1159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kwun Tong,Delia Memorial School (Hip Wo),28/01/2021,10449,,,,,,,
1160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kowloon City,Hong Kong Baptist Hospital,25/01/2021,"9138, 9542, 10329",,,,,,,
1161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sham Shui Po,Dragon Centre,25/01/2021,"9974, 10181, 10255",,,,,,,
1162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Islands,Gate Gourmet Catering Building,26/01/2021,10265,,,,,,,
1163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yuen Long,Phase 2 Fortune Kingswood China Land Restaurant,26/01/2021,10278,,,,,,,
1164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Central &Western,Prince's Building,26/01/2021,10309,,,,,,,
1165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sham Shui Po,278 Castle Peak Road 君好粉麵專家,26/01/2021,10318,,,,,,,
1166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Eastern,G/F North Point Road,26/01/2021,10312,,,,,,,
1167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sham Shui Po,55 Yen Chow Street Golden Café,26/01/2021,10322,,,,,,,
1168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yau TsimMong,Ocean Centre,26/01/2021,"10329, 10374, 10377",,,,,,,
1169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yuen Long,Fairview Park Itamomo Cafe,26/01/2021,10345,,,,,,,
1170,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wong Tai Sin,Lok Fu Shopping Centre,26/01/2021,10349,,,,,,,
1171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Central &Western,United Centre,26/01/2021,10359,,,,,,,
1172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Eastern,Princess Mansion Hunghom Café,26/01/2021,10360,,,,,,,
1173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kwun Tong,Kai Tin Shopping Centre,26/01/2021,10372,,,,,,,
1174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yau TsimMong,Kowloon Centre,26/01/2021,10396,,,,,,,
1175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wan Chai,Causeway Bay Plaza 2,26/01/2021,10451,,,,,,,
1176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sham Shui Po,Pei Ho Street Municipal Services Building,26/01/2021,"6341, 6885, 7364, 7872, 7911, 8284, 8587, 8653, 9038, 10322",,,,,,,
1177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kowloon City,Kai Long Court Cafe de Itamomo,27/01/2021,10320,,,,,,,
1178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yau TsimMong,102 Austin Road,27/01/2021,10349,,,,,,,
1179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yuen Long,Yuen Long Plaza,27/01/2021,"10347, 10405",,,,,,,
1180,,,,,,,,,,,,,,,,,,,,,Yau TsimMong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nathan Hill HYC Bar & Lounge,27/01/2021,"10351, 10420",,,,
1181,,,,,,,,,,,,,,,,,,,,,Tsuen Wan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tsuen Cheong Centre Happiness Restaurant,27/01/2021,10354,,,,
1182,,,,,,,,,,,,,,,,,,,,,Kowloon City,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yick Man Building,27/01/2021,10355,,,,
1183,,,,,,,,,,,,,,,,,,,,,Yau TsimMong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fuk On Factory Building,27/01/2021,10361,,,,
1184,,,,,,,,,,,,,,,,,,,,,Wong Tai Sin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fung Hei House Fung Lai Court,27/01/2021,10361,,,,
1185,,,,,,,,,,,,,,,,,,,,,Kowloon City,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lux Theatre Building Fulum Fishman's Wharf Restaurant,27/01/2021,10379,,,,
1186,,,,,,,,,,,,,,,,,,,,,Central &Western,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,G/F Merlin Building,27/01/2021,10402,,,,
1187,,,,,,,,,,,,,,,,,,,,,Central &Western,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ICBC Asia Building,27/01/2021,10402,,,,
1188,,,,,,,,,,,,,,,,,,,,,Central &Western,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jade Centre Iron Cow Taiwanese Beef Noodles,27/01/2021,10402,,,,
1189,,,,,,,,,,,,,,,,,,,,,Yuen Long,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KOLOUR • Yuen Long,27/01/2021,10405,,,,
1190,,,,,,,,,,,,,,,,,,,,,Yuen Long,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TWGHs C.Y. Ma Memorial College,27/01/2021,10405,,,,
1191,,,,,,,,,,,,,,,,,,,,,Kowloon City,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,St Teresa's Hospital,27/01/2021,"8282, 8897, 9040, 10430",,,,
1192,,,,,,,,,,,,,,,,,,,,,Central &Western,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Teng Fuh Commercial Building,27/01/2021,10451,,,,
1193,,,,,,,,,,,,,,,,,,,,,Kwun Tong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Skyline Tower,28/01/2021,"10055, 10349, 10404",,,,
1194,,,,,,,,,,,,,,,,,,,,,Yau TsimMong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,The Kimberley Hotel,28/01/2021,10347,,,,
1195,,,,,,,,,,,,,,,,,,,,,Sham Shui Po,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hoi Sang Building Kam Moon Court Tea Restaurant,28/01/2021,10355,,,,
1196,,,,,,,,,,,,,,,,,,,,,Sham Shui Po,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dragon Industrial Building,28/01/2021,10378,,,,
1197,,,,,,,,,,,,,,,,,,,,,Sham Shui Po,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68-70 Yen Chow Street,28/01/2021,10401,,,,
1198,,,,,,,,,,,,,,,,,,,,,Tsuen Wan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lei Muk Shue Shopping Centre,28/01/2021,10406,,,,
1199,,,,,,,,,,,,,,,,,,,,,Central &Western,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yue Yee Mansion,28/01/2021,"10429, 10454",,,,
1200,,,,,,,,,,,,,,,,,,,,,Kowloon City,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25 Ming On Street Hunghom Café,28/01/2021,10441,,,,
1201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yau TsimMong,Far East Mansion,28/01/2021,"9624, 9947, 10365, 10375"
1202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Islands,Construction site at Hong Kong International Airport 3rd Runway,28/01/2021,"9928, 10126, 10321, 10348, 10382, 10386, 10389, 10390, 10392, 10418, 10425, 10450, 10452"
1203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yau TsimMong,Champion Building,29/01/2021,10384
1204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yau TsimMong,Hankow Apartments,29/01/2021,10436
1205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,North,Choi Yuen Plaza Praise Dining Bristro,29/01/2021,10441
1206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yuen Long,G/F Wing Fung Building,29/01/2021,10448
1207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yau TsimMong,The Wave McDonald's,29/01/2021,10453
1208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yau TsimMong,Langham Place,29/01/2021,"5964, 6003, 6928, 7360, 7889, 7961, 8503, 8771, 8980, 9179, 10206, 10429"
1209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yau TsimMong,Chungking Mansions,29/01/2021,"9947, 10435"
1210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kowloon City,Peninsula Square,30/01/2021,"10376, 10440"
1211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kwun Tong,G/F Lai Yue Building,30/01/2021,10430
1212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kowloon City,Hunghom Centre Fu Wah Restaurant,30/01/2021,10441
1213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kowloon City,The Whampoa,30/01/2021,10446
1214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yau TsimMong,Chuang's London Plaza KFC,30/01/2021,10453
1215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Central &Western,Hing Wai Building,30/01/2021,10451
1216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kowloon City,Hung Hom Municipal Services Building,30/01/2021,"5613, 6134, 6327, 6551, 6893, 7367,"
